Prime,Target,Type,Condition,ITI,TotalTrialTime
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_267.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_024.jpg,neg_neut,5,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_302.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_198.jpg,neut_pos,4,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_129.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_164.jpg,neut_neg,5,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_239.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_110.jpg,pos_pos,2,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_012.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_185.jpg,neg_neg,3,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_034.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_091.jpg,neut_neut,1,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_092.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_028.jpg,neg_neg,3,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_382.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_287.jpg,neut_neut,1,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_121.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_162.jpg,neg_pos,6,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_104.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_398.jpg,neut_neut,1,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_385.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_390.jpg,neut_neut,1,4.106995667,6.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_131.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_193.jpg,pos_neg,6,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_346.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_178.jpg,neut_neg,5,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_151.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_118.jpg,pos_neg,6,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_129.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_246.jpg,neg_neg,3,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_244.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_274.jpg,neg_neg,3,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_257.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_013.jpg,neg_neut,5,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_247.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_381.jpg,neut_neut,1,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_117.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_184.jpg,neut_pos,4,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_344.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_232.jpg,neut_pos,4,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_354.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_425.jpg,neut_neut,1,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_281.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_356.jpg,neg_neut,5,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_119.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_430.jpg,neg_neut,5,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_323.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_408.jpg,neut_neut,1,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_102.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_311.jpg,neut_neut,1,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_256.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_140.jpg,pos_neg,6,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_337.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_135.jpg,neut_neg,5,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_262.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_309.jpg,pos_neut,4,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_248.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_225.jpg,neut_pos,4,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_347.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_201.jpg,neut_neut,1,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_206.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_077.jpg,pos_pos,2,5.773662333,7.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_153.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_241.jpg,pos_pos,2,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_222.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_224.jpg,neg_neg,3,3.273662333,5.473662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_226.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_188.jpg,neg_pos,6,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_065.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_101.jpg,neg_pos,6,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_112.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_228.jpg,pos_pos,2,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_088.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_375.jpg,pos_neut,4,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_296.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_423.jpg,neut_neut,1,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_095.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_178.jpg,pos_pos,2,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_086.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_113.jpg,pos_pos,2,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_273.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_076.jpg,neg_neg,3,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_034.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_039.jpg,neg_pos,6,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_161.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_165.jpg,neut_pos,4,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_052.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_374.jpg,pos_neut,4,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_123.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_194.jpg,neg_pos,6,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_334.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_233.jpg,neut_neut,1,2.634773444,4.834773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_150.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_247.jpg,neg_pos,6,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_328.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_050.jpg,neut_neg,5,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_167.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_060.jpg,pos_neg,6,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_258.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_218.jpg,neg_neg,3,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_008.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_426.jpg,pos_neut,4,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_226.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_085.jpg,pos_pos,2,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_264.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_253.jpg,neg_neg,3,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_179.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_118.jpg,pos_pos,2,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_293.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_141.jpg,neg_neut,5,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_097.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_080.jpg,neg_neg,3,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_240.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_204.jpg,neg_neg,3,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_133.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_214.jpg,pos_pos,2,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_155.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_150.jpg,pos_neut,4,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_067.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_108.jpg,neut_neg,5,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_242.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_005.jpg,neg_neg,3,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_048.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_127.jpg,pos_pos,2,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_043.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_250.jpg,neut_neg,5,2.884773444,5.084773444
